rider,finished,year,race
Pedrero Antonio,0.26666666666666666,2022,giro-d-italia
Gaviria Fernando,0.13333333333333333,2022,giro-d-italia
Carthy Hugh,0.26666666666666666,2022,giro-d-italia
Démare Arnaud,0.13333333333333333,2022,giro-d-italia
Vendrame Andrea,0.26666666666666666,2022,giro-d-italia
Bouwman Koen,0.2,2022,giro-d-italia
Ewan Caleb,0.0,2022,giro-d-italia
Rosa Diego,0.2,2022,giro-d-italia
Hirt Jan,0.26666666666666666,2022,giro-d-italia
Dowsett Alex,0.2,2022,giro-d-italia
Yates Simon,0.2,2022,giro-d-italia
Hamilton Chris,0.26666666666666666,2022,giro-d-italia
Kelderman Wilco,0.2,2022,giro-d-italia
Mollema Bauke,0.26666666666666666,2022,giro-d-italia
Mareczko Jakub,0.0,2022,giro-d-italia
Dumoulin Tom,0.13333333333333333,2022,giro-d-italia
Kluge Roger,0.13333333333333333,2022,giro-d-italia
Rojas José Joaquín,0.2,2022,giro-d-italia
Denz Nico,0.26666666666666666,2022,giro-d-italia
Maestri Mirco,0.2,2022,giro-d-italia
Rota Lorenzo,0.2,2022,giro-d-italia
Cherel Mikaël,0.06666666666666667,2022,giro-d-italia
Zabel Rick,0.2,2022,giro-d-italia
Cimolai Davide,0.2,2022,giro-d-italia
Selig Rüdiger,0.06666666666666667,2022,giro-d-italia
Porte Richie,0.13333333333333333,2022,giro-d-italia
Mosca Jacopo,0.2,2022,giro-d-italia
Hindley Jai,0.13333333333333333,2022,giro-d-italia
Mørkøv Michael,0.2,2022,giro-d-italia
Caicedo Jonathan Klever,0.13333333333333333,2022,giro-d-italia
Narváez Jhonatan,0.13333333333333333,2022,giro-d-italia
Swift Ben,0.2,2022,giro-d-italia
de la Cruz David,0.13333333333333333,2022,giro-d-italia
Tratnik Jan,0.2,2022,giro-d-italia
Knox James,0.13333333333333333,2022,giro-d-italia
Sepúlveda Eduardo,0.2,2022,giro-d-italia
Castroviejo Jonathan,0.2,2022,giro-d-italia
Oomen Sam,0.13333333333333333,2022,giro-d-italia
López Miguel Ángel,0.13333333333333333,2022,giro-d-italia
Consonni Simone,0.2,2022,giro-d-italia
Scotson Miles,0.13333333333333333,2022,giro-d-italia
Carapaz Richard,0.13333333333333333,2022,giro-d-italia
Foss Tobias,0.06666666666666667,2022,giro-d-italia
Poels Wout,0.13333333333333333,2022,giro-d-italia
Covili Luca,0.06666666666666667,2022,giro-d-italia
Tonelli Alessandro,0.06666666666666667,2022,giro-d-italia
Almeida João,0.13333333333333333,2022,giro-d-italia
Sinkeldam Ramon,0.06666666666666667,2022,giro-d-italia
Ballerini Davide,0.13333333333333333,2022,giro-d-italia
Hollenstein Reto,0.06666666666666667,2022,giro-d-italia
Novak Domen,0.13333333333333333,2022,giro-d-italia
Hamilton Lucas,0.06666666666666667,2022,giro-d-italia
Zana Filippo,0.13333333333333333,2022,giro-d-italia
Sobrero Matteo,0.13333333333333333,2022,giro-d-italia
Cepeda Jefferson Alexander,0.06666666666666667,2022,giro-d-italia
Albanese Vincenzo,0.06666666666666667,2022,giro-d-italia
Affini Edoardo,0.06666666666666667,2022,giro-d-italia
Oldani Stefano,0.13333333333333333,2022,giro-d-italia
Valter Attila,0.13333333333333333,2022,giro-d-italia
Taaramäe Rein,0.13333333333333333,2022,giro-d-italia
Sivakov Pavel,0.06666666666666667,2022,giro-d-italia
Sütterlin Jasha,0.13333333333333333,2022,giro-d-italia
Howson Damien,0.06666666666666667,2022,giro-d-italia
Fiorelli Filippo,0.13333333333333333,2022,giro-d-italia
Ravanelli Simone,0.13333333333333333,2022,giro-d-italia
Vanhoucke Harm,0.13333333333333333,2022,giro-d-italia
Guarnieri Jacopo,0.13333333333333333,2022,giro-d-italia
van den Berg Julius,0.06666666666666667,2022,giro-d-italia
Cataford Alexander,0.0,2022,giro-d-italia
Krieger Alexander,0.06666666666666667,2022,giro-d-italia
Bardet Romain,0.06666666666666667,2022,giro-d-italia
Ponomar Andrii,0.06666666666666667,2022,giro-d-italia
Tagliani Filippo,0.06666666666666667,2022,giro-d-italia
De Bondt Dries,0.06666666666666667,2022,giro-d-italia
Riesebeek Oscar,0.06666666666666667,2022,giro-d-italia
Valverde Alejandro,0.06666666666666667,2022,giro-d-italia
Tejada Harold,0.06666666666666667,2022,giro-d-italia
Sosa Iván Ramiro,0.06666666666666667,2022,giro-d-italia
Tusveld Martijn,0.06666666666666667,2022,giro-d-italia
Aleotti Giovanni,0.06666666666666667,2022,giro-d-italia
Rochas Rémy,0.0,2022,giro-d-italia
Carr Simon,0.06666666666666667,2022,giro-d-italia
Biermans Jenthe,0.06666666666666667,2022,giro-d-italia
Vliegen Loïc,0.0,2022,giro-d-italia
Peters Nans,0.06666666666666667,2022,giro-d-italia
Schwarzmann Michael,0.06666666666666667,2022,giro-d-italia
Pronskiy Vadim,0.06666666666666667,2022,giro-d-italia
Samitier Sergio,0.06666666666666667,2022,giro-d-italia
Scotson Callum,0.06666666666666667,2022,giro-d-italia
Gabburo Davide,0.06666666666666667,2022,giro-d-italia
Gamper Patrick,0.0,2022,giro-d-italia
Covi Alessandro,0.06666666666666667,2022,giro-d-italia
Kreder Wesley,0.06666666666666667,2022,giro-d-italia
Bais Mattia,0.06666666666666667,2022,giro-d-italia
Fortunato Lorenzo,0.06666666666666667,2022,giro-d-italia
Holmes Matthew,0.06666666666666667,2022,giro-d-italia
Rivi Samuele,0.06666666666666667,2022,giro-d-italia
Hänninen Jaakko,0.06666666666666667,2022,giro-d-italia
Leysen Senne,0.06666666666666667,2022,giro-d-italia
Bauhaus Phil,0.0,2022,giro-d-italia
Schmid Mauro,0.06666666666666667,2022,giro-d-italia
Zoccarato Samuele,0.06666666666666667,2022,giro-d-italia
Buchmann Emanuel,0.0,2022,giro-d-italia
Costa Rui,0.06666666666666667,2022,giro-d-italia
Tesfatsion Natnael,0.06666666666666667,2022,giro-d-italia
Craddock Lawson,0.0,2022,giro-d-italia
Naesen Lawrence,0.06666666666666667,2022,giro-d-italia
Kudus Merhawi,0.06666666666666667,2022,giro-d-italia
